"id","ecid","chip_sensor_name","sensor_id","sensor_channel_id","mode_id","result","insertion_timestamp","device","generation_timestamp"
"9007771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:16:00"
"9007811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:17:00"
"9007851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:18:00"
"9007891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:19:00"
"9007931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:20:00"
"9007971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:21:00"
"9008011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:22:00"
"9008051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:23:00"
"9008091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:24:00"
"9008131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:25:00"
"9008171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:26:00"
"9008211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:27:00"
"9008251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:28:00"
"9008291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:29:00"
"9008331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:30:00"
"9008371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:31:00"
"9008411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:32:00"
"9008451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:33:00"
"9008491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:34:00"
"9008531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:35:00"
"9008571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:36:00"
"9008611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:37:00"
"9008651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:38:00"
"9008691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:39:00"
"9008731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:40:00"
"9008771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:41:00"
"9008811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:42:00"
"9008851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:43:00"
"9008891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:44:00"
"9008931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:45:00"
"9008971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:46:00"
"9009011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:47:00"
"9009051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:48:00"
"9009091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:49:00"
"9009131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:50:00"
"9009171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:51:00"
"9009211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:52:00"
"9009251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:53:00"
"9009291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:54:00"
"9009331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:55:00"
"9009371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:56:00"
"9009411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:57:00"
"9009451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:58:00"
"9009491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 06:59:00"
"9009531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 15:00:04.491+00","System","2023-01-16 07:00:00"
"9009571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:01:00"
"9009611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"76.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:02:00"
"9009651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:03:00"
"9009691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:04:00"
"9009731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:05:00"
"9009771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"58.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:06:00"
"9009811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:07:00"
"9009851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:08:00"
"9009891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:09:00"
"9009931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:10:00"
"9009971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:11:00"
"9010011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:12:00"
"9010051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:13:00"
"9010091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:14:00"
"9010131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:15:00"
"9010171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:16:00"
"9010211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:17:00"
"9010251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:18:00"
"9010291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:19:00"
"9010331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:20:00"
"9010371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:21:00"
"9010411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:22:00"
"9010451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:23:00"
"9010491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:24:00"
"9010531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:25:00"
"9010571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:26:00"
"9010611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:27:00"
"9010651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:28:00"
"9010691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:29:00"
"9010731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:30:00"
"9010771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:31:00"
"9010811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:32:00"
"9010851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:33:00"
"9010891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:34:00"
"9010931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:35:00"
"9010971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:36:00"
"9011011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:37:00"
"9011051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:38:00"
"9011091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:39:00"
"9011131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:40:00"
"9011171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:41:00"
"9011211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:42:00"
"9011251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:43:00"
"9011291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:44:00"
"9011331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:45:00"
"9011371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:46:00"
"9011411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:47:00"
"9011451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:48:00"
"9011491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:49:00"
"9011531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:50:00"
"9011571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:51:00"
"9011611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:52:00"
"9011651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:53:00"
"9011691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:54:00"
"9011731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:55:00"
"9011771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:56:00"
"9011811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:57:00"
"9011851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:58:00"
"9011891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 16:00:04.404+00","System","2023-01-16 07:59:00"
"9011931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 16:00:04.404+00","System","2023-01-16 08:00:00"
"9011971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"76.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:01:00"
"9012011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"76.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:02:00"
"9012051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:03:00"
"9012091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:04:00"
"9012131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"72.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:05:00"
"9012171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"58.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:06:00"
"9012211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:07:00"
"9012251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:08:00"
"9012291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:09:00"
"9012331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:10:00"
"9012371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:11:00"
"9012411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:12:00"
"9012451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:13:00"
"9012491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:14:00"
"9012531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:15:00"
"9012571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:16:00"
"9012611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:17:00"
"9012651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:18:00"
"9012691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:19:00"
"9012731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:20:00"
"9012771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:21:00"
"9012811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:22:00"
"9012851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:23:00"
"9012891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:24:00"
"9012931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:25:00"
"9012971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:26:00"
"9013011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:27:00"
"9013051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:28:00"
"9013091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:29:00"
"9013131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:30:00"
"9013171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:31:00"
"9013211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:32:00"
"9013251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:33:00"
"9013291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:34:00"
"9013331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:35:00"
"9013371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:36:00"
"9013411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:37:00"
"9013451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:38:00"
"9013491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:39:00"
"9013531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:40:00"
"9013571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:41:00"
"9013611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:42:00"
"9013651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:43:00"
"9013691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:44:00"
"9013731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:45:00"
"9013771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:46:00"
"9013811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:47:00"
"9013851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:48:00"
"9013891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:49:00"
"9013931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:50:00"
"9013971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:51:00"
"9014011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:52:00"
"9014051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:53:00"
"9014091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:54:00"
"9014131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:55:00"
"9014171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:56:00"
"9014211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:57:00"
"9014251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:58:00"
"9014291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 17:00:03.154+00","System","2023-01-16 08:59:00"
"9014331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 17:00:03.154+00","System","2023-01-16 09:00:00"
"9014371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:01:00"
"9014411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"76.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:02:00"
"9014451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:03:00"
"9014491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"77.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:04:00"
"9014531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"72.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:05:00"
"9014571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"58.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:06:00"
"9014611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:07:00"
"9014651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:08:00"
"9014691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:09:00"
"9014731","snpsit164","coretemp-isa-0000-Core0",1,0,1,"56.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:10:00"
"9014771","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:11:00"
"9014811","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:12:00"
"9014851","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:13:00"
"9014891","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:14:00"
"9014931","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:15:00"
"9014971","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:16:00"
"9015011","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:17:00"
"9015051","snpsit164","coretemp-isa-0000-Core0",1,0,1,"54.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:18:00"
"9015091","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:19:00"
"9015131","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:20:00"
"9015171","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:21:00"
"9015211","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:22:00"
"9015251","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:23:00"
"9015291","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:24:00"
"9015331","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:25:00"
"9015371","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:26:00"
"9015411","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:27:00"
"9015451","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:28:00"
"9015491","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:29:00"
"9015531","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:30:00"
"9015571","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:31:00"
"9015611","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:32:00"
"9015651","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:33:00"
"9015691","snpsit164","coretemp-isa-0000-Core0",1,0,1,"55.00","2023-01-16 18:00:04.342+00","System","2023-01-16 09:34:00"
